headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.250000
alpha=0.500000
x0_lo=0.000000
x0_hi=128.000000
x1_lo=0.000000
x1_hi=128.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
197,90.500000,52.500000,1,1,1.000000,3,919,1730,2777,NaN
198,115.500000,120.500000,1,1,1.000000,3,185,2978,1287,NaN
199,65.500000,71.500000,1,1,1.000000,3,2140,3780,2491,NaN
200,2.500000,66.500000,1,1,1.000000,3,131,3646,635,NaN
201,12.500000,101.500000,1,1,1.000000,3,2366,3979,1064,NaN
202,120.500000,22.500000,1,1,1.000000,1,3009,NaN,NaN,NaN
203,75.500000,0.500000,1,1,1.000000,4,1580,2247,2582,1486
204,98.500000,28.500000,1,1,1.000000,1,389,NaN,NaN,NaN
205,2.500000,99.500000,1,1,1.000000,2,2357,2825,NaN,NaN
206,116.500000,80.500000,1,1,1.000000,3,3115,1163,1609,NaN
207,21.500000,62.500000,1,1,1.000000,4,3868,324,3716,2082
208,118.500000,44.500000,1,1,1.000000,1,569,NaN,NaN,NaN
209,77.500000,68.500000,1,1,1.000000,3,540,3656,1657,NaN
210,124.500000,17.500000,1,1,1.000000,2,2559,3343,NaN,NaN
211,56.500000,68.500000,1,1,1.000000,2,555,2513,NaN,NaN
212,25.500000,93.500000,1,1,1.000000,3,182,3899,1729,NaN
213,125.500000,116.500000,1,1,1.000000,2,215,2383,NaN,NaN
214,1.500000,52.500000,1,1,1.000000,2,78,1697,NaN,NaN
215,126.500000,116.500000,1,1,1.000000,4,913,213,363,3111
216,95.500000,27.500000,1,1,1.000000,2,775,196,NaN,NaN
217,29.500000,115.500000,1,1,1.000000,3,1610,2934,482,NaN
218,89.500000,44.500000,1,1,1.000000,3,3680,2086,1210,NaN
219,106.500000,37.500000,1,1,1.000000,3,3304,2523,2545,NaN
220,96.500000,108.500000,1,1,1.000000,2,61,3610,NaN,NaN
221,107.500000,3.500000,1,1,1.000000,4,2843,2294,1016,1598
222,33.500000,53.500000,1,1,1.000000,3,2344,3707,2826,NaN
223,5.500000,100.500000,1,1,1.000000,2,1880,2270,NaN,NaN
224,26.500000,73.500000,1,1,1.000000,1,3782,NaN,NaN,NaN
225,74.500000,82.500000,1,1,1.000000,2,1887,962,NaN,NaN
226,54.500000,76.500000,1,1,1.000000,1,2278,NaN,NaN,NaN
227,49.500000,127.500000,1,1,1.000000,2,2673,3916,NaN,NaN
228,27.500000,125.500000,1,1,1.000000,3,743,431,1249,NaN
229,102.500000,54.500000,1,1,1.000000,2,241,918,NaN,NaN
230,22.500000,10.500000,1,1,1.000000,2,838,3537,NaN,NaN
231,101.500000,70.500000,1,1,1.000000,2,3325,1453,NaN,NaN
232,101.500000,26.500000,1,1,1.000000,2,3775,3644,NaN,NaN
233,4.500000,15.500000,1,1,1.000000,2,2185,1116,NaN,NaN
234,74.500000,117.500000,1,1,1.000000,2,2237,1481,NaN,NaN
235,62.500000,10.500000,1,1,1.000000,2,2722,469,NaN,NaN
236,16.500000,37.500000,1,1,1.000000,1,999,NaN,NaN,NaN
237,41.500000,4.500000,1,1,1.000000,2,2947,2433,NaN,NaN
238,89.500000,17.500000,1,1,1.000000,2,2961,1049,NaN,NaN
239,96.500000,76.500000,1,1,1.000000,3,461,2701,2307,NaN
240,19.500000,125.500000,1,1,1.000000,3,3906,1921,3678,NaN
241,101.500000,54.500000,1,1,1.000000,4,1585,3886,229,3704
242,124.500000,121.500000,1,1,1.000000,2,3066,2254,NaN,NaN
243,91.500000,115.500000,1,1,1.000000,3,1261,2228,1706,NaN
244,64.500000,1.500000,1,1,1.000000,2,3931,3408,NaN,NaN
245,102.500000,28.500000,1,1,1.000000,1,1055,NaN,NaN,NaN
246,71.500000,44.500000,1,1,1.000000,2,4015,2354,NaN,NaN
247,112.500000,44.500000,1,1,1.000000,2,3262,1688,NaN,NaN
248,97.500000,34.500000,1,1,1.000000,2,1081,1548,NaN,NaN
249,127.500000,47.500000,1,1,1.000000,2,94,2551,NaN,NaN
250,57.500000,117.500000,1,1,1.000000,3,2287,2557,3624,NaN
251,17.500000,10.500000,1,1,1.000000,3,1465,3233,3504,NaN
252,96.500000,98.500000,1,1,1.000000,2,3511,54,NaN,NaN
253,20.500000,92.500000,1,1,1.000000,1,2901,NaN,NaN,NaN
254,85.500000,7.500000,1,1,1.000000,3,573,2591,2452,NaN
255,46.500000,4.500000,1,1,1.000000,1,140,NaN,NaN,NaN
256,38.500000,38.500000,1,1,1.000000,2,530,2685,NaN,NaN
257,96.500000,24.500000,1,1,1.000000,2,3861,873,NaN,NaN
258,21.500000,31.500000,1,1,1.000000,2,4033,1147,NaN,NaN
259,113.500000,127.500000,1,1,1.000000,3,3752,2963,3218,NaN
260,114.500000,81.500000,1,1,1.000000,3,1523,856,4081,NaN
261,0.500000,71.500000,1,1,1.000000,3,1113,377,3957,NaN
262,98.500000,84.500000,1,1,1.000000,2,3327,3333,NaN,NaN
263,116.500000,11.500000,1,1,1.000000,2,137,3538,NaN,NaN
264,5.500000,102.500000,1,1,1.000000,3,31,2270,2989,NaN
265,104.500000,23.500000,1,1,1.000000,2,819,3900,NaN,NaN
266,127.500000,125.500000,1,1,1.000000,2,2913,3909,NaN,NaN
267,70.500000,117.500000,1,1,1.000000,2,2124,2118,NaN,NaN
268,34.500000,40.500000,1,1,1.000000,2,352,535,NaN,NaN
269,115.500000,89.500000,1,1,1.000000,2,2647,748,NaN,NaN
270,29.500000,74.500000,1,1,1.000000,2,533,3967,NaN,NaN
271,126.500000,18.500000,1,1,1.000000,2,3174,742,NaN,NaN
272,75.500000,111.500000,1,1,1.000000,2,3236,795,NaN,NaN
273,53.500000,4.500000,1,1,1.000000,3,928,2786,1638,NaN
274,126.500000,40.500000,1,1,1.000000,2,3997,2453,NaN,NaN
275,47.500000,36.500000,1,1,1.000000,2,3803,2111,NaN,NaN
276,13.500000,38.500000,1,1,1.000000,2,3709,799,NaN,NaN
277,43.500000,51.500000,1,1,1.000000,3,2105,361,358,NaN
278,1.500000,56.500000,1,1,1.000000,1,1220,NaN,NaN,NaN
279,46.500000,32.500000,1,1,1.000000,4,1933,1848,1284,990
280,2.500000,23.500000,1,1,1.000000,2,25,1440,NaN,NaN
281,93.500000,55.500000,1,1,1.000000,2,1286,327,NaN,NaN
282,106.500000,115.500000,1,1,1.000000,2,3076,2083,NaN,NaN
283,61.500000,0.500000,1,1,1.000000,3,3723,1890,548,NaN
284,125.500000,36.500000,1,1,1.000000,2,2109,2507,NaN,NaN
285,11.500000,110.500000,1,1,1.000000,2,3069,1260,NaN,NaN
286,92.500000,103.500000,1,1,1.000000,2,1873,3519,NaN,NaN
287,17.500000,77.500000,1,1,1.000000,4,1227,1913,1826,953
288,116.500000,118.500000,1,1,1.000000,2,3833,3921,NaN,NaN
289,56.500000,100.500000,1,1,1.000000,1,1472,NaN,NaN,NaN
290,97.500000,41.500000,1,1,1.000000,2,1143,3364,NaN,NaN
291,41.500000,15.500000,1,1,1.000000,3,2262,2939,3442,NaN
292,43.500000,59.500000,1,1,1.000000,2,2532,667,NaN,NaN
293,31.500000,71.500000,1,1,1.000000,2,696,2727,NaN,NaN
294,49.500000,9.500000,1,1,1.000000,1,505,NaN,NaN,NaN
295,72.500000,66.500000,1,1,1.000000,2,1032,2668,NaN,NaN
296,105.500000,117.500000,1,1,1.000000,1,3601,NaN,NaN,NaN
297,43.500000,38.500000,1,1,1.000000,2,2090,1160,NaN,NaN
298,95.500000,114.500000,1,1,1.000000,2,3612,814,NaN,NaN
299,70.500000,22.500000,1,1,1.000000,2,3749,817,NaN,NaN
300,29.500000,98.500000,1,1,1.000000,3,2767,1319,950,NaN
301,25.500000,121.500000,1,1,1.000000,2,1054,490,NaN,NaN
302,62.500000,66.500000,1,1,1.000000,2,3726,1869,NaN,NaN
303,90.500000,12.500000,1,1,1.000000,3,376,2772,2899,NaN
304,50.500000,109.500000,1,1,1.000000,3,1072,3051,911,NaN
305,58.500000,122.500000,1,1,1.000000,2,3734,2546,NaN,NaN
306,4.500000,126.500000,1,1,1.000000,2,3429,2490,NaN,NaN
307,2.500000,121.500000,1,1,1.000000,2,1573,70,NaN,NaN
308,93.500000,115.500000,1,1,1.000000,2,2228,2571,NaN,NaN
309,123.500000,48.500000,1,1,1.000000,2,1861,2769,NaN,NaN
310,127.500000,114.500000,1,1,1.000000,3,2669,1335,1771,NaN
311,78.500000,103.500000,1,1,1.000000,1,1282,NaN,NaN,NaN
312,41.500000,38.500000,1,1,1.000000,3,1199,2090,3241,NaN
313,95.500000,36.500000,1,1,1.000000,2,607,3582,NaN,NaN
314,78.500000,65.500000,1,1,1.000000,3,101,2953,1368,NaN
315,12.500000,87.500000,1,1,1.000000,3,161,336,2235,NaN
316,107.500000,5.500000,1,1,1.000000,2,2843,715,NaN,NaN
317,46.500000,8.500000,1,1,1.000000,2,1963,2692,NaN,NaN
318,6.500000,99.500000,1,1,1.000000,2,2633,1880,NaN,NaN
319,80.500000,77.500000,1,1,1.000000,2,2426,3403,NaN,NaN
320,35.500000,20.500000,1,1,1.000000,2,3454,606,NaN,NaN
321,17.500000,69.500000,1,1,1.000000,2,2174,2661,NaN,NaN
322,114.500000,121.500000,1,1,1.000000,3,2978,3837,3427,NaN
323,20.500000,51.500000,1,1,1.000000,1,1570,NaN,NaN,NaN
324,22.500000,62.500000,1,1,1.000000,2,207,3468,NaN,NaN
325,49.500000,1.500000,1,1,1.000000,3,3916,675,4022,NaN
326,19.500000,37.500000,1,1,1.000000,3,3594,1011,2434,NaN
327,92.500000,55.500000,1,1,1.000000,2,281,347,NaN,NaN
328,78.500000,79.500000,1,1,1.000000,2,3350,3150,NaN,NaN
329,91.500000,53.500000,1,1,1.000000,2,2777,783,NaN,NaN
330,124.500000,71.500000,1,1,1.000000,3,2567,1568,2550,NaN
331,90.500000,15.500000,1,1,1.000000,3,684,2712,3437,NaN
332,29.500000,101.500000,1,1,1.000000,1,3021,NaN,NaN,NaN
333,19.500000,25.500000,1,1,1.000000,3,1734,2660,1223,NaN
334,6.500000,53.500000,1,1,1.000000,2,2676,888,NaN,NaN
335,16.500000,52.500000,1,1,1.000000,3,3613,3884,894,NaN
336,12.500000,86.500000,1,1,1.000000,1,315,NaN,NaN,NaN
337,108.500000,68.500000,1,1,1.000000,3,3508,3918,2501,NaN
338,36.500000,54.500000,1,1,1.000000,2,3966,2325,NaN,NaN
339,44.500000,33.500000,1,1,1.000000,2,1005,3105,NaN,NaN
340,30.500000,107.500000,1,1,1.000000,1,500,NaN,NaN,NaN
341,16.500000,7.500000,1,1,1.000000,1,615,NaN,NaN,NaN
342,18.500000,39.500000,1,1,1.000000,2,3648,134,NaN,NaN
343,50.500000,4.500000,1,1,1.000000,2,1858,3766,NaN,NaN
344,114.500000,66.500000,1,1,1.000000,2,1712,1162,NaN,NaN
345,62.500000,6.500000,1,1,1.000000,1,1614,NaN,NaN,NaN
346,83.500000,48.500000,1,1,1.000000,2,2909,3122,NaN,NaN
347,92.500000,56.500000,1,1,1.000000,2,327,1960,NaN,NaN
348,75.500000,42.500000,1,1,1.000000,2,3984,2272,NaN,NaN
349,41.500000,33.500000,1,1,1.000000,2,3630,1046,NaN,NaN
350,87.500000,45.500000,1,1,1.000000,1,2560,NaN,NaN,NaN
351,112.500000,21.500000,1,1,1.000000,1,3583,NaN,NaN,NaN
352,35.500000,40.500000,1,1,1.000000,3,2311,2120,268,NaN
353,59.500000,9.500000,1,1,1.000000,2,2461,2065,NaN,NaN
354,120.500000,15.500000,1,1,1.000000,2,390,3804,NaN,NaN
355,7.500000,70.500000,1,1,1.000000,3,2809,2229,18,NaN
356,69.500000,84.500000,1,1,1.000000,2,707,1905,NaN,NaN
357,112.500000,76.500000,1,1,1.000000,3,546,957,2725,NaN
358,43.500000,50.500000,1,1,1.000000,2,277,2301,NaN,NaN
359,54.500000,35.500000,1,1,1.000000,3,416,3926,3789,NaN
360,70.500000,82.500000,1,1,1.000000,3,3987,2790,1376,NaN
361,43.500000,52.500000,1,1,1.000000,3,3175,3745,277,NaN
362,25.500000,104.500000,1,1,1.000000,1,2954,NaN,NaN,NaN
363,126.500000,117.500000,1,1,1.000000,2,215,22,NaN,NaN
364,15.500000,106.500000,1,1,1.000000,2,2217,3052,NaN,NaN
365,33.500000,89.500000,1,1,1.000000,1,1415,NaN,NaN,NaN
