headers=16
lattice=1
N=4096
D=2
maxAttachments=4
folded=1
phi=0.100382
alpha=0.500000
x0_lo=0.000000
x0_hi=202.000000
x1_lo=0.000000
x1_hi=202.000000
x0_periodic=1
x1_periodic=1
seedMass=1000000000000.000000
columns=11
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
164,9.500000,109.500000,1,1,1.000000,2,534,151,NaN,NaN
165,101.500000,150.500000,1,1,1.000000,3,399,2881,4073,NaN
166,99.500000,165.500000,1,1,1.000000,4,1082,3968,3614,742
167,8.500000,20.500000,1,1,1.000000,3,1457,2141,3913,NaN
168,82.500000,42.500000,1,1,1.000000,2,1288,1838,NaN,NaN
169,79.500000,156.500000,1,1,1.000000,3,589,3224,1124,NaN
170,51.500000,26.500000,1,1,1.000000,3,1752,2073,2933,NaN
171,50.500000,180.500000,1,1,1.000000,2,3652,3434,NaN,NaN
172,137.500000,14.500000,1,1,1.000000,2,564,1006,NaN,NaN
173,67.500000,27.500000,1,1,1.000000,1,1859,NaN,NaN,NaN
174,64.500000,163.500000,1,1,1.000000,3,2019,1206,748,NaN
175,113.500000,152.500000,1,1,1.000000,2,2682,1482,NaN,NaN
176,55.500000,54.500000,1,1,1.000000,2,1607,1379,NaN,NaN
177,53.500000,13.500000,1,1,1.000000,1,2553,NaN,NaN,NaN
178,164.500000,60.500000,1,1,1.000000,3,1061,3646,1298,NaN
179,201.500000,135.500000,1,1,1.000000,2,2664,1662,NaN,NaN
180,71.500000,32.500000,1,1,1.000000,3,1765,2009,3454,NaN
181,91.500000,200.500000,1,1,1.000000,3,2076,2476,3228,NaN
182,136.500000,180.500000,1,1,1.000000,2,903,709,NaN,NaN
183,63.500000,159.500000,1,1,1.000000,1,214,NaN,NaN,NaN
184,141.500000,52.500000,1,1,1.000000,2,2368,461,NaN,NaN
185,31.500000,127.500000,1,1,1.000000,2,2178,2276,NaN,NaN
186,158.500000,190.500000,1,1,1.000000,3,200,289,3057,NaN
187,30.500000,128.500000,1,1,1.000000,2,2276,1595,NaN,NaN
188,52.500000,197.500000,1,1,1.000000,1,1746,NaN,NaN,NaN
189,57.500000,4.500000,1,1,1.000000,2,68,3834,NaN,NaN
190,7.500000,116.500000,1,1,1.000000,2,122,2249,NaN,NaN
191,139.500000,19.500000,1,1,1.000000,3,2376,3860,872,NaN
192,155.500000,176.500000,1,1,1.000000,2,1346,1701,NaN,NaN
193,9.500000,13.500000,1,1,1.000000,2,3596,2497,NaN,NaN
194,170.500000,156.500000,1,1,1.000000,3,2959,3621,2504,NaN
195,75.500000,74.500000,1,1,1.000000,3,2357,0,3015,NaN
196,67.500000,170.500000,1,1,1.000000,2,877,2522,NaN,NaN
197,60.500000,41.500000,1,1,1.000000,2,1690,2478,NaN,NaN
198,145.500000,20.500000,1,1,1.000000,1,4005,NaN,NaN,NaN
199,131.500000,42.500000,1,1,1.000000,3,935,2347,793,NaN
200,158.500000,191.500000,1,1,1.000000,3,3174,325,186,NaN
