headers=17
lattice=1
N=1024
D=2
phi=0.000488
folded=1
x0_lo=-0.500000
x0_hi=127.500000
x1_lo=-0.500000
x1_hi=127.500000
x0_periodic=1
x1_periodic=1
iters=33739
alpha=-0.500000
seedMass=1000000000000.000000
maxAttachments=4
columns=12
id,x0,x1,assignedSeedStatus,currentSeedStatus,diameter,attachments,att_1,att_2,att_3,att_4
321,107,47,1,1,1,3,672,99,420,NaN
322,11,127,1,1,1,2,173,319,NaN,NaN
323,99,18,1,1,1,2,908,692,NaN,NaN
324,8,119,1,1,1,2,242,415,NaN,NaN
325,109,41,1,1,1,2,37,253,NaN,NaN
326,42,107,1,1,1,2,637,388,NaN,NaN
327,96,49,1,1,1,2,832,461,NaN,NaN
328,27,1,1,1,1,2,296,845,NaN,NaN
329,2,49,1,1,1,2,413,554,NaN,NaN
330,92,106,1,1,1,2,320,960,NaN,NaN
331,25,98,1,1,1,3,228,770,943,NaN
332,92,103,1,1,1,1,868,NaN,NaN,NaN
333,34,14,1,1,1,2,697,633,NaN,NaN
334,23,89,1,1,1,2,664,579,NaN,NaN
335,118,101,1,1,1,2,551,276,NaN,NaN
336,47,106,1,1,1,3,204,941,219,NaN
337,115,48,1,1,1,3,379,765,185,NaN
338,123,49,1,1,1,2,473,373,NaN,NaN
339,93,108,1,1,1,2,162,310,NaN,NaN
340,42,110,1,1,1,2,784,385,NaN,NaN
341,58,16,1,1,1,1,565,NaN,NaN,NaN
342,105,41,1,1,1,2,603,294,NaN,NaN
343,12,13,1,1,1,2,860,13,NaN,NaN
344,93,43,1,1,1,2,851,382,NaN,NaN
345,46,20,1,1,1,2,2,159,NaN,NaN
346,119,99,1,1,1,2,12,768,NaN,NaN
347,108,98,1,1,1,2,436,626,NaN,NaN
348,45,22,1,1,1,1,149,NaN,NaN,NaN
349,0,47,1,1,1,2,434,885,NaN,NaN
350,35,96,1,1,1,1,273,NaN,NaN,NaN
351,100,14,1,1,1,1,735,NaN,NaN,NaN
352,4,58,1,1,1,3,623,591,255,NaN
353,27,96,1,1,1,2,359,489,NaN,NaN
354,32,1,1,1,1,2,903,1002,NaN,NaN
355,29,14,1,1,1,2,300,526,NaN,NaN
356,98,31,1,1,1,2,700,744,NaN,NaN
357,105,99,1,1,1,2,544,190,NaN,NaN
358,56,15,1,1,1,2,935,823,NaN,NaN
359,28,96,1,1,1,2,353,144,NaN,NaN
360,119,15,1,1,1,3,5,498,195,NaN
361,11,59,1,1,1,2,135,635,NaN,NaN
362,105,13,1,1,1,2,60,368,NaN,NaN
363,93,29,1,1,1,2,250,278,NaN,NaN
364,25,92,1,1,1,2,760,1001,NaN,NaN
365,39,100,1,1,1,2,522,18,NaN,NaN
366,107,13,1,1,1,3,427,53,201,NaN
367,45,111,1,1,1,2,713,505,NaN,NaN
368,105,14,1,1,1,2,283,362,NaN,NaN
369,35,100,1,1,1,2,442,942,NaN,NaN
370,104,42,1,1,1,2,315,294,NaN,NaN
371,106,12,1,1,1,1,201,NaN,NaN,NaN
372,6,58,1,1,1,2,131,591,NaN,NaN
373,123,48,1,1,1,2,766,338,NaN,NaN
374,103,99,1,1,1,2,503,190,NaN,NaN
375,104,48,1,1,1,2,404,764,NaN,NaN
376,94,27,1,1,1,1,553,NaN,NaN,NaN
377,19,0,1,1,1,3,41,1003,994,NaN
378,99,113,1,1,1,1,49,NaN,NaN,NaN
379,115,49,1,1,1,3,337,698,676,NaN
380,94,45,1,1,1,1,645,NaN,NaN,NaN
381,9,59,1,1,1,3,980,777,948,NaN
382,92,43,1,1,1,2,132,344,NaN,NaN
383,39,110,1,1,1,2,399,245,NaN,NaN
384,93,26,1,1,1,2,987,416,NaN,NaN
385,42,111,1,1,1,2,44,340,NaN,NaN
386,58,89,1,1,1,3,214,862,394,NaN
387,120,48,1,1,1,3,726,225,481,NaN
388,42,106,1,1,1,2,408,326,NaN,NaN
389,110,16,1,1,1,3,988,955,35,NaN
390,93,22,1,1,1,2,311,14,NaN,NaN
